prototype,symbol,month,regime,bars,coverage
Regime-3,BNBUSDT,2023-09,EXTREME,362,0.12569444444444444
Regime-3,BNBUSDT,2023-09,RANGE,1124,0.3902777777777778
Regime-3,BNBUSDT,2023-09,TRANSITION,1129,0.3920138888888889
Regime-3,BNBUSDT,2023-09,TREND,265,0.0920138888888889
Regime-3,BNBUSDT,2023-10,EXTREME,438,0.14717741935483872
Regime-3,BNBUSDT,2023-10,RANGE,910,0.3057795698924731
Regime-3,BNBUSDT,2023-10,TRANSITION,1280,0.43010752688172044
Regime-3,BNBUSDT,2023-10,TREND,348,0.11693548387096774
Regime-3,BNBUSDT,2023-11,EXTREME,378,0.13125
Regime-3,BNBUSDT,2023-11,RANGE,899,0.3121527777777778
Regime-3,BNBUSDT,2023-11,TRANSITION,1110,0.3854166666666667
Regime-3,BNBUSDT,2023-11,TREND,493,0.17118055555555556
Regime-3,BNBUSDT,2023-12,EXTREME,412,0.13844086021505375
Regime-3,BNBUSDT,2023-12,RANGE,887,0.2980510752688172
Regime-3,BNBUSDT,2023-12,TRANSITION,1159,0.3894489247311828
Regime-3,BNBUSDT,2023-12,TREND,518,0.17405913978494625
Regime-3,BNBUSDT,2024-01,EXTREME,430,0.14448924731182797
Regime-3,BNBUSDT,2024-01,RANGE,771,0.2590725806451613
Regime-3,BNBUSDT,2024-01,TRANSITION,1393,0.4680779569892473
Regime-3,BNBUSDT,2024-01,TREND,382,0.12836021505376344
Regime-3,BNBUSDT,2024-02,EXTREME,411,0.1476293103448276
Regime-3,BNBUSDT,2024-02,RANGE,512,0.1839080459770115
Regime-3,BNBUSDT,2024-02,TRANSITION,1227,0.44073275862068967
Regime-3,BNBUSDT,2024-02,TREND,634,0.22772988505747127
Regime-3,BNBUSDT,2024-03,EXTREME,400,0.13440860215053763
Regime-3,BNBUSDT,2024-03,RANGE,535,0.1797715053763441
Regime-3,BNBUSDT,2024-03,TRANSITION,1334,0.448252688172043
Regime-3,BNBUSDT,2024-03,TREND,707,0.23756720430107528
Regime-3,BNBUSDT,2024-04,EXTREME,446,0.15486111111111112
Regime-3,BNBUSDT,2024-04,RANGE,615,0.21354166666666666
Regime-3,BNBUSDT,2024-04,TRANSITION,1326,0.46041666666666664
Regime-3,BNBUSDT,2024-04,TREND,493,0.17118055555555556
Regime-3,BNBUSDT,2024-05,EXTREME,416,0.13978494623655913
Regime-3,BNBUSDT,2024-05,RANGE,926,0.3111559139784946
Regime-3,BNBUSDT,2024-05,TRANSITION,1287,0.4324596774193548
Regime-3,BNBUSDT,2024-05,TREND,347,0.11659946236559139
Regime-3,BNBUSDT,2024-06,EXTREME,435,0.15104166666666666
Regime-3,BNBUSDT,2024-06,RANGE,765,0.265625
Regime-3,BNBUSDT,2024-06,TRANSITION,1317,0.45729166666666665
Regime-3,BNBUSDT,2024-06,TREND,363,0.12604166666666666
Regime-3,BNBUSDT,2024-07,EXTREME,440,0.1478494623655914
Regime-3,BNBUSDT,2024-07,RANGE,531,0.17842741935483872
Regime-3,BNBUSDT,2024-07,TRANSITION,1443,0.4848790322580645
Regime-3,BNBUSDT,2024-07,TREND,562,0.18884408602150538
Regime-3,BNBUSDT,2024-08,EXTREME,411,0.1381048387096774
Regime-3,BNBUSDT,2024-08,RANGE,804,0.2701612903225806
Regime-3,BNBUSDT,2024-08,TRANSITION,1201,0.40356182795698925
Regime-3,BNBUSDT,2024-08,TREND,560,0.1881720430107527
Regime-3,BNBUSDT,2024-09,EXTREME,390,0.13541666666666666
Regime-3,BNBUSDT,2024-09,RANGE,520,0.18055555555555555
Regime-3,BNBUSDT,2024-09,TRANSITION,1331,0.4621527777777778
Regime-3,BNBUSDT,2024-09,TREND,639,0.221875
Regime-3,BNBUSDT,2024-10,EXTREME,455,0.15288978494623656
Regime-3,BNBUSDT,2024-10,RANGE,717,0.24092741935483872
Regime-3,BNBUSDT,2024-10,TRANSITION,1412,0.47446236559139787
Regime-3,BNBUSDT,2024-10,TREND,392,0.13172043010752688
Regime-3,BNBUSDT,2024-11,EXTREME,399,0.13854166666666667
Regime-3,BNBUSDT,2024-11,RANGE,660,0.22916666666666666
Regime-3,BNBUSDT,2024-11,TRANSITION,1291,0.4482638888888889
Regime-3,BNBUSDT,2024-11,TREND,530,0.1840277777777778
Regime-3,BNBUSDT,2024-12,EXTREME,420,0.14112903225806453
Regime-3,BNBUSDT,2024-12,RANGE,644,0.2163978494623656
Regime-3,BNBUSDT,2024-12,TRANSITION,1246,0.41868279569892475
Regime-3,BNBUSDT,2024-12,TREND,666,0.22379032258064516
Regime-3,BNBUSDT,2025-01,EXTREME,426,0.1431451612903226
Regime-3,BNBUSDT,2025-01,RANGE,521,0.17506720430107528
Regime-3,BNBUSDT,2025-01,TRANSITION,1403,0.47143817204301075
Regime-3,BNBUSDT,2025-01,TREND,626,0.2103494623655914
Regime-3,BNBUSDT,2025-02,EXTREME,377,0.1402529761904762
Regime-3,BNBUSDT,2025-02,RANGE,715,0.26599702380952384
Regime-3,BNBUSDT,2025-02,TRANSITION,1148,0.4270833333333333
Regime-3,BNBUSDT,2025-02,TREND,448,0.16666666666666666
Regime-3,BNBUSDT,2025-03,EXTREME,444,0.14919354838709678
Regime-3,BNBUSDT,2025-03,RANGE,440,0.1478494623655914
Regime-3,BNBUSDT,2025-03,TRANSITION,1532,0.5147849462365591
Regime-3,BNBUSDT,2025-03,TREND,560,0.1881720430107527
Regime-3,BNBUSDT,2025-04,EXTREME,384,0.13333333333333333
Regime-3,BNBUSDT,2025-04,RANGE,720,0.25
Regime-3,BNBUSDT,2025-04,TRANSITION,1331,0.4621527777777778
Regime-3,BNBUSDT,2025-04,TREND,445,0.1545138888888889
Regime-3,BNBUSDT,2025-05,EXTREME,434,0.14583333333333334
Regime-3,BNBUSDT,2025-05,RANGE,512,0.17204301075268819
Regime-3,BNBUSDT,2025-05,TRANSITION,1476,0.4959677419354839
Regime-3,BNBUSDT,2025-05,TREND,554,0.18615591397849462
Regime-3,BNBUSDT,2025-06,EXTREME,415,0.1440972222222222
Regime-3,BNBUSDT,2025-06,RANGE,616,0.21388888888888888
Regime-3,BNBUSDT,2025-06,TRANSITION,1289,0.44756944444444446
Regime-3,BNBUSDT,2025-06,TREND,560,0.19444444444444445
Regime-3,BNBUSDT,2025-07,EXTREME,467,0.1569220430107527
Regime-3,BNBUSDT,2025-07,RANGE,338,0.1135752688172043
Regime-3,BNBUSDT,2025-07,TRANSITION,1349,0.4532930107526882
Regime-3,BNBUSDT,2025-07,TREND,822,0.2762096774193548
Regime-3,BNBUSDT,2025-08,EXTREME,371,0.12466397849462366
Regime-3,BNBUSDT,2025-08,RANGE,409,0.13743279569892472
Regime-3,BNBUSDT,2025-08,TRANSITION,1418,0.47647849462365593
Regime-3,BNBUSDT,2025-08,TREND,778,0.2614247311827957
Regime-3,BNBUSDT,2025-09,EXTREME,409,0.14201388888888888
Regime-3,BNBUSDT,2025-09,RANGE,465,0.16145833333333334
Regime-3,BNBUSDT,2025-09,TRANSITION,1356,0.4708333333333333
Regime-3,BNBUSDT,2025-09,TREND,650,0.22569444444444445
Regime-3,BNBUSDT,2025-10,EXTREME,436,0.14650537634408603
Regime-3,BNBUSDT,2025-10,RANGE,651,0.21875
Regime-3,BNBUSDT,2025-10,TRANSITION,1331,0.447244623655914
Regime-3,BNBUSDT,2025-10,TREND,558,0.1875
Regime-3,BNBUSDT,2025-11,EXTREME,415,0.1440972222222222
Regime-3,BNBUSDT,2025-11,RANGE,756,0.2625
Regime-3,BNBUSDT,2025-11,TRANSITION,1352,0.46944444444444444
Regime-3,BNBUSDT,2025-11,TREND,357,0.12395833333333334
Regime-3,BNBUSDT,2025-12,EXTREME,424,0.1424731182795699
Regime-3,BNBUSDT,2025-12,RANGE,761,0.25571236559139787
Regime-3,BNBUSDT,2025-12,TRANSITION,1326,0.44556451612903225
Regime-3,BNBUSDT,2025-12,TREND,465,0.15625
Regime-3,BNBUSDT,2026-01,EXTREME,394,0.13239247311827956
Regime-3,BNBUSDT,2026-01,RANGE,523,0.17573924731182797
Regime-3,BNBUSDT,2026-01,TRANSITION,1476,0.4959677419354839
Regime-3,BNBUSDT,2026-01,TREND,583,0.1959005376344086
Regime-3,BNBUSDT,2026-02,EXTREME,365,0.13578869047619047
Regime-3,BNBUSDT,2026-02,RANGE,604,0.22470238095238096
Regime-3,BNBUSDT,2026-02,TRANSITION,1249,0.4646577380952381
Regime-3,BNBUSDT,2026-02,TREND,470,0.17485119047619047
Regime-3,BNBUSDT,2026-03,EXTREME,404,0.135752688172043
Regime-3,BNBUSDT,2026-03,RANGE,758,0.2547043010752688
Regime-3,BNBUSDT,2026-03,TRANSITION,1354,0.4549731182795699
Regime-3,BNBUSDT,2026-03,TREND,460,0.15456989247311828
Regime-3,BNBUSDT,2026-04,EXTREME,386,0.13402777777777777
Regime-3,BNBUSDT,2026-04,RANGE,731,0.25381944444444443
Regime-3,BNBUSDT,2026-04,TRANSITION,1212,0.42083333333333334
Regime-3,BNBUSDT,2026-04,TREND,551,0.19131944444444443
Regime-3,BNBUSDT,2026-05,EXTREME,400,0.13440860215053763
Regime-3,BNBUSDT,2026-05,RANGE,636,0.21370967741935484
Regime-3,BNBUSDT,2026-05,TRANSITION,1204,0.40456989247311825
Regime-3,BNBUSDT,2026-05,TREND,736,0.24731182795698925
Regime-3,BNBUSDT,2026-06,EXTREME,344,0.1325115562403698
Regime-3,BNBUSDT,2026-06,RANGE,581,0.22380585516178736
Regime-3,BNBUSDT,2026-06,TRANSITION,1264,0.4869029275808937
Regime-3,BNBUSDT,2026-06,TREND,407,0.15677966101694915
Regime-3,BTCUSDT,2020-01,EXTREME,452,0.15188172043010753
Regime-3,BTCUSDT,2020-01,RANGE,668,0.22446236559139784
Regime-3,BTCUSDT,2020-01,TRANSITION,1305,0.43850806451612906
Regime-3,BTCUSDT,2020-01,TREND,551,0.1851478494623656
Regime-3,BTCUSDT,2020-02,EXTREME,377,0.13541666666666666
Regime-3,BTCUSDT,2020-02,RANGE,968,0.34770114942528735
Regime-3,BTCUSDT,2020-02,TRANSITION,1121,0.4026580459770115
Regime-3,BTCUSDT,2020-02,TREND,318,0.11422413793103449
Regime-3,BTCUSDT,2020-03,EXTREME,404,0.135752688172043
Regime-3,BTCUSDT,2020-03,RANGE,738,0.24798387096774194
Regime-3,BTCUSDT,2020-03,TRANSITION,1363,0.457997311827957
Regime-3,BTCUSDT,2020-03,TREND,471,0.15826612903225806
Regime-3,BTCUSDT,2020-04,EXTREME,431,0.14965277777777777
Regime-3,BTCUSDT,2020-04,RANGE,868,0.3013888888888889
Regime-3,BTCUSDT,2020-04,TRANSITION,1145,0.3975694444444444
Regime-3,BTCUSDT,2020-04,TREND,436,0.15138888888888888
Regime-3,BTCUSDT,2020-05,EXTREME,395,0.1327284946236559
Regime-3,BTCUSDT,2020-05,RANGE,785,0.2637768817204301
Regime-3,BTCUSDT,2020-05,TRANSITION,1327,0.4459005376344086
Regime-3,BTCUSDT,2020-05,TREND,469,0.15759408602150538
Regime-3,BTCUSDT,2020-06,EXTREME,383,0.1329861111111111
Regime-3,BTCUSDT,2020-06,RANGE,1182,0.41041666666666665
Regime-3,BTCUSDT,2020-06,TRANSITION,1042,0.36180555555555555
Regime-3,BTCUSDT,2020-06,TREND,273,0.09479166666666666
Regime-3,BTCUSDT,2020-07,EXTREME,394,0.13239247311827956
Regime-3,BTCUSDT,2020-07,RANGE,883,0.2967069892473118
Regime-3,BTCUSDT,2020-07,TRANSITION,1261,0.4237231182795699
Regime-3,BTCUSDT,2020-07,TREND,438,0.14717741935483872
Regime-3,BTCUSDT,2020-08,EXTREME,353,0.11861559139784947
Regime-3,BTCUSDT,2020-08,RANGE,806,0.2708333333333333
Regime-3,BTCUSDT,2020-08,TRANSITION,1394,0.46841397849462363
Regime-3,BTCUSDT,2020-08,TREND,423,0.14213709677419356
Regime-3,BTCUSDT,2020-09,EXTREME,416,0.14444444444444443
Regime-3,BTCUSDT,2020-09,RANGE,779,0.2704861111111111
Regime-3,BTCUSDT,2020-09,TRANSITION,1188,0.4125
Regime-3,BTCUSDT,2020-09,TREND,497,0.17256944444444444
Regime-3,BTCUSDT,2020-10,EXTREME,466,0.15658602150537634
Regime-3,BTCUSDT,2020-10,RANGE,830,0.27889784946236557
Regime-3,BTCUSDT,2020-10,TRANSITION,1181,0.3968413978494624
Regime-3,BTCUSDT,2020-10,TREND,499,0.1676747311827957
Regime-3,BTCUSDT,2020-11,EXTREME,403,0.13993055555555556
Regime-3,BTCUSDT,2020-11,RANGE,585,0.203125
Regime-3,BTCUSDT,2020-11,TRANSITION,1198,0.41597222222222224
Regime-3,BTCUSDT,2020-11,TREND,694,0.24097222222222223
Regime-3,BTCUSDT,2020-12,EXTREME,383,0.12869623655913978
Regime-3,BTCUSDT,2020-12,RANGE,633,0.2127016129032258
Regime-3,BTCUSDT,2020-12,TRANSITION,1277,0.4290994623655914
Regime-3,BTCUSDT,2020-12,TREND,683,0.229502688172043
Regime-3,BTCUSDT,2021-01,EXTREME,446,0.14986559139784947
Regime-3,BTCUSDT,2021-01,RANGE,418,0.14045698924731181
Regime-3,BTCUSDT,2021-01,TRANSITION,1436,0.4825268817204301
Regime-3,BTCUSDT,2021-01,TREND,676,0.2271505376344086
Regime-3,BTCUSDT,2021-02,EXTREME,358,0.1331845238095238
Regime-3,BTCUSDT,2021-02,RANGE,416,0.15476190476190477
Regime-3,BTCUSDT,2021-02,TRANSITION,1256,0.46726190476190477
Regime-3,BTCUSDT,2021-02,TREND,658,0.24479166666666666
Regime-3,BTCUSDT,2021-03,EXTREME,405,0.13608870967741934
Regime-3,BTCUSDT,2021-03,RANGE,241,0.08098118279569892
Regime-3,BTCUSDT,2021-03,TRANSITION,1393,0.4680779569892473
Regime-3,BTCUSDT,2021-03,TREND,937,0.31485215053763443
Regime-3,BTCUSDT,2021-04,EXTREME,371,0.12881944444444443
Regime-3,BTCUSDT,2021-04,RANGE,618,0.21458333333333332
Regime-3,BTCUSDT,2021-04,TRANSITION,1396,0.4847222222222222
Regime-3,BTCUSDT,2021-04,TREND,495,0.171875
Regime-3,BTCUSDT,2021-05,EXTREME,397,0.1334005376344086
Regime-3,BTCUSDT,2021-05,RANGE,397,0.1334005376344086
Regime-3,BTCUSDT,2021-05,TRANSITION,1543,0.5184811827956989
Regime-3,BTCUSDT,2021-05,TREND,639,0.21471774193548387
Regime-3,BTCUSDT,2021-06,EXTREME,371,0.12881944444444443
Regime-3,BTCUSDT,2021-06,RANGE,271,0.09409722222222222
Regime-3,BTCUSDT,2021-06,TRANSITION,1563,0.5427083333333333
Regime-3,BTCUSDT,2021-06,TREND,675,0.234375
Regime-3,BTCUSDT,2021-07,EXTREME,414,0.13911290322580644
Regime-3,BTCUSDT,2021-07,RANGE,566,0.19018817204301075
Regime-3,BTCUSDT,2021-07,TRANSITION,1379,0.4633736559139785
Regime-3,BTCUSDT,2021-07,TREND,617,0.2073252688172043
Regime-3,BTCUSDT,2021-08,EXTREME,395,0.1327284946236559
Regime-3,BTCUSDT,2021-08,RANGE,464,0.15591397849462366
Regime-3,BTCUSDT,2021-08,TRANSITION,1362,0.4576612903225806
Regime-3,BTCUSDT,2021-08,TREND,755,0.2536962365591398
Regime-3,BTCUSDT,2021-09,EXTREME,398,0.13819444444444445
Regime-3,BTCUSDT,2021-09,RANGE,778,0.2701388888888889
Regime-3,BTCUSDT,2021-09,TRANSITION,1237,0.42951388888888886
Regime-3,BTCUSDT,2021-09,TREND,467,0.16215277777777778
Regime-3,BTCUSDT,2021-10,EXTREME,382,0.12836021505376344
Regime-3,BTCUSDT,2021-10,RANGE,626,0.2103494623655914
Regime-3,BTCUSDT,2021-10,TRANSITION,1267,0.42573924731182794
Regime-3,BTCUSDT,2021-10,TREND,701,0.23555107526881722
Regime-3,BTCUSDT,2021-11,EXTREME,414,0.14375
Regime-3,BTCUSDT,2021-11,RANGE,923,0.32048611111111114
Regime-3,BTCUSDT,2021-11,TRANSITION,1043,0.36215277777777777
Regime-3,BTCUSDT,2021-11,TREND,500,0.1736111111111111
Regime-3,BTCUSDT,2021-12,EXTREME,369,0.12399193548387097
Regime-3,BTCUSDT,2021-12,RANGE,913,0.30678763440860213
Regime-3,BTCUSDT,2021-12,TRANSITION,1298,0.4361559139784946
Regime-3,BTCUSDT,2021-12,TREND,396,0.13306451612903225
Regime-3,BTCUSDT,2022-01,EXTREME,392,0.13172043010752688
Regime-3,BTCUSDT,2022-01,RANGE,971,0.3262768817204301
Regime-3,BTCUSDT,2022-01,TRANSITION,1282,0.4307795698924731
Regime-3,BTCUSDT,2022-01,TREND,331,0.11122311827956989
Regime-3,BTCUSDT,2022-02,EXTREME,435,0.16183035714285715
Regime-3,BTCUSDT,2022-02,RANGE,606,0.22544642857142858
Regime-3,BTCUSDT,2022-02,TRANSITION,1090,0.4055059523809524
Regime-3,BTCUSDT,2022-02,TREND,557,0.20721726190476192
Regime-3,BTCUSDT,2022-03,EXTREME,396,0.13306451612903225
Regime-3,BTCUSDT,2022-03,RANGE,630,0.21169354838709678
Regime-3,BTCUSDT,2022-03,TRANSITION,1367,0.4593413978494624
Regime-3,BTCUSDT,2022-03,TREND,583,0.1959005376344086
Regime-3,BTCUSDT,2022-04,EXTREME,485,0.1684027777777778
Regime-3,BTCUSDT,2022-04,RANGE,840,0.2916666666666667
Regime-3,BTCUSDT,2022-04,TRANSITION,1198,0.41597222222222224
Regime-3,BTCUSDT,2022-04,TREND,357,0.12395833333333334
Regime-3,BTCUSDT,2022-05,EXTREME,483,0.1622983870967742
Regime-3,BTCUSDT,2022-05,RANGE,731,0.24563172043010753
Regime-3,BTCUSDT,2022-05,TRANSITION,1287,0.4324596774193548
Regime-3,BTCUSDT,2022-05,TREND,475,0.15961021505376344
Regime-3,BTCUSDT,2022-06,EXTREME,476,0.16527777777777777
Regime-3,BTCUSDT,2022-06,RANGE,667,0.23159722222222223
Regime-3,BTCUSDT,2022-06,TRANSITION,1341,0.465625
Regime-3,BTCUSDT,2022-06,TREND,396,0.1375
Regime-3,BTCUSDT,2022-07,EXTREME,455,0.15288978494623656
Regime-3,BTCUSDT,2022-07,RANGE,533,0.1790994623655914
Regime-3,BTCUSDT,2022-07,TRANSITION,1351,0.4539650537634409
Regime-3,BTCUSDT,2022-07,TREND,637,0.2140456989247312
Regime-3,BTCUSDT,2022-08,EXTREME,389,0.13071236559139784
Regime-3,BTCUSDT,2022-08,RANGE,842,0.28293010752688175
Regime-3,BTCUSDT,2022-08,TRANSITION,1306,0.4388440860215054
Regime-3,BTCUSDT,2022-08,TREND,439,0.14751344086021506
Regime-3,BTCUSDT,2022-09,EXTREME,425,0.14756944444444445
Regime-3,BTCUSDT,2022-09,RANGE,1047,0.36354166666666665
Regime-3,BTCUSDT,2022-09,TRANSITION,1072,0.37222222222222223
Regime-3,BTCUSDT,2022-09,TREND,336,0.11666666666666667
Regime-3,BTCUSDT,2022-10,EXTREME,440,0.1478494623655914
Regime-3,BTCUSDT,2022-10,RANGE,1178,0.3958333333333333
Regime-3,BTCUSDT,2022-10,TRANSITION,1031,0.34643817204301075
Regime-3,BTCUSDT,2022-10,TREND,327,0.10987903225806452
Regime-3,BTCUSDT,2022-11,EXTREME,403,0.13993055555555556
Regime-3,BTCUSDT,2022-11,RANGE,877,0.30451388888888886
Regime-3,BTCUSDT,2022-11,TRANSITION,1241,0.4309027777777778
Regime-3,BTCUSDT,2022-11,TREND,359,0.12465277777777778
Regime-3,BTCUSDT,2022-12,EXTREME,446,0.14986559139784947
Regime-3,BTCUSDT,2022-12,RANGE,1242,0.4173387096774194
Regime-3,BTCUSDT,2022-12,TRANSITION,997,0.33501344086021506
Regime-3,BTCUSDT,2022-12,TREND,291,0.09778225806451613
Regime-3,BTCUSDT,2023-01,EXTREME,477,0.16028225806451613
Regime-3,BTCUSDT,2023-01,RANGE,818,0.27486559139784944
Regime-3,BTCUSDT,2023-01,TRANSITION,1197,0.4022177419354839
Regime-3,BTCUSDT,2023-01,TREND,484,0.16263440860215053
Regime-3,BTCUSDT,2023-02,EXTREME,416,0.15476190476190477
Regime-3,BTCUSDT,2023-02,RANGE,933,0.3470982142857143
Regime-3,BTCUSDT,2023-02,TRANSITION,961,0.35751488095238093
Regime-3,BTCUSDT,2023-02,TREND,378,0.140625
Regime-3,BTCUSDT,2023-03,EXTREME,422,0.14180107526881722
Regime-3,BTCUSDT,2023-03,RANGE,755,0.2536962365591398
Regime-3,BTCUSDT,2023-03,TRANSITION,1284,0.4314516129032258
Regime-3,BTCUSDT,2023-03,TREND,515,0.17305107526881722
Regime-3,BTCUSDT,2023-04,EXTREME,465,0.16145833333333334
Regime-3,BTCUSDT,2023-04,RANGE,1058,0.36736111111111114
Regime-3,BTCUSDT,2023-04,TRANSITION,1080,0.375
Regime-3,BTCUSDT,2023-04,TREND,277,0.09618055555555556
Regime-3,BTCUSDT,2023-05,EXTREME,465,0.15625
Regime-3,BTCUSDT,2023-05,RANGE,878,0.2950268817204301
Regime-3,BTCUSDT,2023-05,TRANSITION,1170,0.39314516129032256
Regime-3,BTCUSDT,2023-05,TREND,463,0.1555779569892473
Regime-3,BTCUSDT,2023-06,EXTREME,418,0.1451388888888889
Regime-3,BTCUSDT,2023-06,RANGE,935,0.3246527777777778
Regime-3,BTCUSDT,2023-06,TRANSITION,1090,0.3784722222222222
Regime-3,BTCUSDT,2023-06,TREND,437,0.1517361111111111
Regime-3,BTCUSDT,2023-07,EXTREME,444,0.14919354838709678
Regime-3,BTCUSDT,2023-07,RANGE,1345,0.4519489247311828
Regime-3,BTCUSDT,2023-07,TRANSITION,965,0.32426075268817206
Regime-3,BTCUSDT,2023-07,TREND,222,0.07459677419354839
Regime-3,BTCUSDT,2023-08,EXTREME,506,0.1700268817204301
Regime-3,BTCUSDT,2023-08,RANGE,1244,0.41801075268817206
Regime-3,BTCUSDT,2023-08,TRANSITION,948,0.3185483870967742
Regime-3,BTCUSDT,2023-08,TREND,278,0.09341397849462366
Regime-3,BTCUSDT,2023-09,EXTREME,405,0.140625
Regime-3,BTCUSDT,2023-09,RANGE,1322,0.45902777777777776
Regime-3,BTCUSDT,2023-09,TRANSITION,931,0.3232638888888889
Regime-3,BTCUSDT,2023-09,TREND,222,0.07708333333333334
Regime-3,BTCUSDT,2023-10,EXTREME,469,0.15759408602150538
Regime-3,BTCUSDT,2023-10,RANGE,678,0.22782258064516128
Regime-3,BTCUSDT,2023-10,TRANSITION,1243,0.4176747311827957
Regime-3,BTCUSDT,2023-10,TREND,586,0.19690860215053763
Regime-3,BTCUSDT,2023-11,EXTREME,418,0.1451388888888889
Regime-3,BTCUSDT,2023-11,RANGE,962,0.33402777777777776
Regime-3,BTCUSDT,2023-11,TRANSITION,1120,0.3888888888888889
Regime-3,BTCUSDT,2023-11,TREND,380,0.13194444444444445
Regime-3,BTCUSDT,2023-12,EXTREME,361,0.12130376344086022
Regime-3,BTCUSDT,2023-12,RANGE,731,0.24563172043010753
Regime-3,BTCUSDT,2023-12,TRANSITION,1326,0.44556451612903225
Regime-3,BTCUSDT,2023-12,TREND,558,0.1875
Regime-3,BTCUSDT,2024-01,EXTREME,499,0.1676747311827957
Regime-3,BTCUSDT,2024-01,RANGE,911,0.30611559139784944
Regime-3,BTCUSDT,2024-01,TRANSITION,1133,0.38071236559139787
Regime-3,BTCUSDT,2024-01,TREND,433,0.145497311827957
Regime-3,BTCUSDT,2024-02,EXTREME,390,0.1400862068965517
Regime-3,BTCUSDT,2024-02,RANGE,640,0.22988505747126436
Regime-3,BTCUSDT,2024-02,TRANSITION,1131,0.40625
Regime-3,BTCUSDT,2024-02,TREND,623,0.2237787356321839
Regime-3,BTCUSDT,2024-03,EXTREME,430,0.14448924731182797
Regime-3,BTCUSDT,2024-03,RANGE,558,0.1875
Regime-3,BTCUSDT,2024-03,TRANSITION,1398,0.46975806451612906
Regime-3,BTCUSDT,2024-03,TREND,590,0.198252688172043
Regime-3,BTCUSDT,2024-04,EXTREME,471,0.16354166666666667
Regime-3,BTCUSDT,2024-04,RANGE,638,0.22152777777777777
Regime-3,BTCUSDT,2024-04,TRANSITION,1279,0.4440972222222222
Regime-3,BTCUSDT,2024-04,TREND,492,0.17083333333333334
Regime-3,BTCUSDT,2024-05,EXTREME,454,0.15255376344086022
Regime-3,BTCUSDT,2024-05,RANGE,629,0.21135752688172044
Regime-3,BTCUSDT,2024-05,TRANSITION,1385,0.46538978494623656
Regime-3,BTCUSDT,2024-05,TREND,508,0.17069892473118278
Regime-3,BTCUSDT,2024-06,EXTREME,509,0.17673611111111112
Regime-3,BTCUSDT,2024-06,RANGE,1104,0.38333333333333336
Regime-3,BTCUSDT,2024-06,TRANSITION,1045,0.3628472222222222
Regime-3,BTCUSDT,2024-06,TREND,222,0.07708333333333334
Regime-3,BTCUSDT,2024-07,EXTREME,434,0.14583333333333334
Regime-3,BTCUSDT,2024-07,RANGE,431,0.1448252688172043
Regime-3,BTCUSDT,2024-07,TRANSITION,1416,0.47580645161290325
Regime-3,BTCUSDT,2024-07,TREND,695,0.23353494623655913
Regime-3,BTCUSDT,2024-08,EXTREME,428,0.14381720430107528
Regime-3,BTCUSDT,2024-08,RANGE,735,0.2469758064516129
Regime-3,BTCUSDT,2024-08,TRANSITION,1413,0.4747983870967742
Regime-3,BTCUSDT,2024-08,TREND,400,0.13440860215053763
Regime-3,BTCUSDT,2024-09,EXTREME,420,0.14583333333333334
Regime-3,BTCUSDT,2024-09,RANGE,526,0.18263888888888888
Regime-3,BTCUSDT,2024-09,TRANSITION,1323,0.459375
Regime-3,BTCUSDT,2024-09,TREND,611,0.21215277777777777
Regime-3,BTCUSDT,2024-10,EXTREME,466,0.15658602150537634
Regime-3,BTCUSDT,2024-10,RANGE,553,0.18581989247311828
Regime-3,BTCUSDT,2024-10,TRANSITION,1350,0.4536290322580645
Regime-3,BTCUSDT,2024-10,TREND,607,0.20396505376344087
Regime-3,BTCUSDT,2024-11,EXTREME,427,0.1482638888888889
Regime-3,BTCUSDT,2024-11,RANGE,519,0.18020833333333333
Regime-3,BTCUSDT,2024-11,TRANSITION,1263,0.43854166666666666
Regime-3,BTCUSDT,2024-11,TREND,671,0.23298611111111112
Regime-3,BTCUSDT,2024-12,EXTREME,538,0.18077956989247312
Regime-3,BTCUSDT,2024-12,RANGE,504,0.1693548387096774
Regime-3,BTCUSDT,2024-12,TRANSITION,1338,0.4495967741935484
Regime-3,BTCUSDT,2024-12,TREND,596,0.20026881720430106
Regime-3,BTCUSDT,2025-01,EXTREME,435,0.1461693548387097
Regime-3,BTCUSDT,2025-01,RANGE,406,0.1364247311827957
Regime-3,BTCUSDT,2025-01,TRANSITION,1382,0.4643817204301075
Regime-3,BTCUSDT,2025-01,TREND,753,0.2530241935483871
Regime-3,BTCUSDT,2025-02,EXTREME,443,0.16480654761904762
Regime-3,BTCUSDT,2025-02,RANGE,491,0.18266369047619047
Regime-3,BTCUSDT,2025-02,TRANSITION,1372,0.5104166666666666
Regime-3,BTCUSDT,2025-02,TREND,382,0.14211309523809523
Regime-3,BTCUSDT,2025-03,EXTREME,401,0.13474462365591397
Regime-3,BTCUSDT,2025-03,RANGE,516,0.17338709677419356
Regime-3,BTCUSDT,2025-03,TRANSITION,1398,0.46975806451612906
Regime-3,BTCUSDT,2025-03,TREND,661,0.22211021505376344
Regime-3,BTCUSDT,2025-04,EXTREME,409,0.14201388888888888
Regime-3,BTCUSDT,2025-04,RANGE,560,0.19444444444444445
Regime-3,BTCUSDT,2025-04,TRANSITION,1338,0.46458333333333335
Regime-3,BTCUSDT,2025-04,TREND,573,0.19895833333333332
Regime-3,BTCUSDT,2025-05,EXTREME,405,0.13608870967741934
