factor,label,prototype,symbol,event_count,top20_minus_bottom20
prior_15m_return,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
prior_15m_return,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
prior_15m_return,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.0007099378689501104
prior_15m_return,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.0004731927627333258
prior_15m_return,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.0011522830679713493
prior_15m_return,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.00043930294464403306
prior_15m_return,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.0008188982999107796
prior_15m_return,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0011278954392233281
prior_15m_return,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0024920546920637106
prior_15m_return,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.0028272618014883386
prior_30m_return,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.021897810218978075
prior_30m_return,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.030701754385965008
prior_30m_return,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.01680672268907568
prior_30m_return,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.03180212014134276
prior_30m_return,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.10948905109489049
prior_30m_return,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.10087719298245623
prior_30m_return,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.04621848739495793
prior_30m_return,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.05672373463395208
prior_30m_return,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.03284671532846717
prior_30m_return,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.08333333333333337
prior_30m_return,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.050420168067226934
prior_30m_return,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.09382620813218534
prior_30m_return,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
prior_30m_return,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
prior_30m_return,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
prior_30m_return,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
prior_30m_return,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
prior_30m_return,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.008771929824561403
prior_30m_return,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
prior_30m_return,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
prior_30m_return,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.0007018975595805914
prior_30m_return,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.0007236902188493535
prior_30m_return,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.0009466085174560035
prior_30m_return,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.00017059514979155693
prior_30m_return,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.00048787707176458327
prior_30m_return,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.00029780586839610584
prior_30m_return,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0011738983238012337
prior_30m_return,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.0010659508087406278
prior_5m_lower_wick_ratio,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
prior_5m_lower_wick_ratio,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.004385964912280715
prior_5m_lower_wick_ratio,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.012605042016806789
prior_5m_lower_wick_ratio,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.028169014084507005
prior_5m_lower_wick_ratio,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.07326007326007322
prior_5m_lower_wick_ratio,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
prior_5m_lower_wick_ratio,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.025210084033613467
prior_5m_lower_wick_ratio,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.042066888966306615
prior_5m_lower_wick_ratio,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.08424908424908417
prior_5m_lower_wick_ratio,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.004385964912280715
prior_5m_lower_wick_ratio,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.06302521008403361
prior_5m_lower_wick_ratio,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.057656895436221545
prior_5m_lower_wick_ratio,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
prior_5m_lower_wick_ratio,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
prior_5m_lower_wick_ratio,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
prior_5m_lower_wick_ratio,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
prior_5m_lower_wick_ratio,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
prior_5m_lower_wick_ratio,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.008771929824561403
prior_5m_lower_wick_ratio,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
prior_5m_lower_wick_ratio,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
prior_5m_lower_wick_ratio,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.00015686888931809053
prior_5m_lower_wick_ratio,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.000691888291884649
prior_5m_lower_wick_ratio,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.00018585547987111102
prior_5m_lower_wick_ratio,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.00037833330716980696
prior_5m_lower_wick_ratio,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.001361936270139621
prior_5m_lower_wick_ratio,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0016490529401833338
prior_5m_lower_wick_ratio,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.00013232661325589083
prior_5m_lower_wick_ratio,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.00022571583161244343
prior_15m_lower_wick_ratio,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.010989010989011061
prior_15m_lower_wick_ratio,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.04385964912280704
prior_15m_lower_wick_ratio,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.01680672268907568
prior_15m_lower_wick_ratio,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0175807495147563
prior_15m_lower_wick_ratio,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.04029304029304026
prior_15m_lower_wick_ratio,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.013157894736842146
prior_15m_lower_wick_ratio,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.021008403361344463
prior_15m_lower_wick_ratio,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.042079331110336904
prior_15m_lower_wick_ratio,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.04761904761904756
prior_15m_lower_wick_ratio,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.00877192982456143
prior_15m_lower_wick_ratio,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.03361344537815125
prior_15m_lower_wick_ratio,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.015328721445279414
prior_15m_lower_wick_ratio,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
prior_15m_lower_wick_ratio,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
prior_15m_lower_wick_ratio,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
prior_15m_lower_wick_ratio,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
prior_15m_lower_wick_ratio,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
prior_15m_lower_wick_ratio,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.008771929824561403
prior_15m_lower_wick_ratio,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
prior_15m_lower_wick_ratio,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
prior_15m_lower_wick_ratio,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,1.559522260935703e-05
prior_15m_lower_wick_ratio,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.0005158053023935718
prior_15m_lower_wick_ratio,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0005968652332902267
prior_15m_lower_wick_ratio,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,3.4568143876834287e-05
prior_15m_lower_wick_ratio,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0012515602739075786
prior_15m_lower_wick_ratio,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.00011355051012058165
prior_15m_lower_wick_ratio,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.0008567285938168197
prior_15m_lower_wick_ratio,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.001397225904615251
