time,equity,prototype,sizing_mode
2025-05-01 23:00:00+00:00,1595.3027895203988,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-05-04 09:15:00+00:00,1585.5437468519071,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-05-11 07:00:00+00:00,1776.018137772116,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-05-12 14:15:00+00:00,1770.7354792459284,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-05-14 02:00:00+00:00,1795.0789656099394,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-05-21 09:00:00+00:00,1793.3155756682559,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-05-22 19:45:00+00:00,1796.4013806458897,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-05-23 11:15:00+00:00,1791.2290244549781,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-05-26 13:45:00+00:00,1781.7643624542598,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-05-28 00:00:00+00:00,1799.0567808184126,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-05-29 12:30:00+00:00,1799.3688779916154,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-06-03 21:45:00+00:00,1804.4404671044733,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-06-04 12:01:00+00:00,1794.1006704373058,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-06-04 20:00:00+00:00,1788.4083541569453,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-06-10 06:00:00+00:00,1813.0212226401966,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-06-11 08:15:00+00:00,1826.5778136508827,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-06-11 22:15:00+00:00,1817.70568358983,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-06-16 11:15:00+00:00,1823.4584600647008,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-06-16 22:30:00+00:00,1805.4270247308123,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-06-24 08:00:00+00:00,1810.6189486829514,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-06-25 04:30:00+00:00,1807.936156101566,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-06-26 09:45:00+00:00,1807.2779173749868,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-06-29 14:30:00+00:00,1804.6627280824214,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-06-30 06:30:00+00:00,1814.8186847460397,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
