trade_id,symbol,mode,decision_entry_time,actual_entry_time,decision_exit_time,actual_exit_time,hold_periods,min_known_rate_decimal,min_known_rate_bp,known_rate_decimal,known_rate_bp,funding_income,spot_qty,perp_qty,spot_entry_notional,perp_entry_notional,spot_pnl,perp_pnl,two_leg_residual_pnl,gross_carry_pnl,basis_pnl,initial_net_delta,spot_entry_source,perp_entry_source,spot_exit_source,perp_exit_source,same_minute_close_used,future_price_used,execution_status,passes_cost_coverage_gate,required_avg_rate_decimal,required_avg_rate_bp,legacy_total_cost_rate,net_pnl,net_return,total_fee,total_slippage,total_cost,accounting_expected_net,accounting_error,accounting_status,explicit_total_cost_rate,mapping_status
FRC1_BTCUSDT_2025-01-10 16:00:00+00:00,BTCUSDT,funding,2025-01-10 16:00:00+00:00,2025-01-10 16:01:00+00:00,2025-01-11 16:00:00+00:00,2025-01-11 16:01:00+00:00,3,5e-05,0.5,8.078e-05,0.8078,1.2343000000000002,0.1068316717447321,0.1068316717447321,10000,10000,87.71948566960018,-87.71948566960018,0.0,1.2343000000000046,0.0,0.0,open,open,open,open,False,False,ok,False,0.0008333333333333,8.333333333333334,0.0022,-21.765699999999995,-0.0021765699999999996,16.0,5.999999999999999,23.0,-21.765699999999995,0.0,ok,0.0023,explicit
FRC1_BTCUSDT_2025-01-12 00:00:00+00:00,BTCUSDT,funding,2025-01-12 00:00:00+00:00,2025-01-12 00:01:00+00:00,2025-01-12 08:00:00+00:00,2025-01-12 08:01:00+00:00,1,5e-05,0.5,5.009e-05,0.5009,0.321,0.1057236679346458,0.1057236679346458,10000,10000,-32.615751557838244,32.615751557838244,0.0,0.3209999999999979,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.012333333333334,-0.0022012333333333335,16.0,5.999999999999999,22.333333333333332,-22.012333333333334,0.0,ok,0.0022333333333333333,explicit
FRC1_BTCUSDT_2025-01-12 16:00:00+00:00,BTCUSDT,funding,2025-01-12 16:00:00+00:00,2025-01-12 16:01:00+00:00,2025-01-13 16:00:00+00:00,2025-01-13 16:01:00+00:00,3,5e-05,0.5,6.647e-05,0.6647000000000001,1.3136,0.1051525816536084,0.1051525816536084,10000,10000,-336.793203778342,336.793203778342,0.0,1.313600000000008,0.0,0.0,open,open,open,open,False,False,ok,False,0.0008333333333333,8.333333333333334,0.0022,-21.686399999999992,-0.002168639999999999,16.0,5.999999999999999,23.0,-21.686399999999992,0.0,ok,0.0023,explicit
FRC1_BTCUSDT_2025-01-14 00:00:00+00:00,BTCUSDT,funding,2025-01-14 00:00:00+00:00,2025-01-14 00:01:00+00:00,2025-01-16 00:00:00+00:00,2025-01-16 00:01:00+00:00,6,5e-05,0.5,0.0001,1.0,3.9852,0.1058603215401406,0.1058603215401406,10000,10000,640.2326386426159,-640.2326386426159,0.0,3.985199999999963,0.0,0.0,open,open,open,open,False,False,ok,False,0.0004166666666666,4.166666666666667,0.0022,-20.014800000000037,-0.002001480000000004,16.0,5.999999999999999,24.0,-20.014800000000037,0.0,ok,0.0024,explicit
FRC1_BTCUSDT_2025-01-16 08:00:00+00:00,BTCUSDT,funding,2025-01-16 08:00:00+00:00,2025-01-16 08:01:00+00:00,2025-01-17 16:00:00.008000+00:00,2025-01-17 16:01:00+00:00,4,5e-05,0.5,7.568e-05,0.7567999999999999,2.2013,0.1002582652913906,0.1002582652913906,10000,10000,411.59025650074625,-411.59025650074625,0.0,2.2013000000000034,0.0,0.0,open,open,open,open,False,False,ok,False,0.000625,6.25,0.0022,-21.13203333333333,-0.002113203333333333,16.0,5.999999999999999,23.333333333333332,-21.13203333333333,0.0,ok,0.002333333333333333,explicit
FRC1_BTCUSDT_2025-01-18 00:00:00+00:00,BTCUSDT,funding,2025-01-18 00:00:00+00:00,2025-01-18 00:01:00+00:00,2025-01-20 00:00:00+00:00,2025-01-20 00:01:00+00:00,6,5e-05,0.5,6.707e-05,0.6707000000000001,6.0,0.0960445031809939,0.0960445031809939,10000,10000,-304.28819497802476,304.28819497802476,0.0,6.0,0.0,0.0,open,open,open,open,False,False,ok,False,0.0004166666666666,4.166666666666667,0.0022,-18.0,-0.0018,16.0,5.999999999999999,24.0,-18.0,0.0,ok,0.0024,explicit
FRC1_BTCUSDT_2025-01-20 00:00:00+00:00,BTCUSDT,funding,2025-01-20 00:00:00+00:00,2025-01-20 00:01:00+00:00,2025-01-22 00:00:00+00:00,2025-01-22 00:01:00+00:00,6,5e-05,0.5,0.0001,1.0,6.0,0.0990587438162579,0.0990587438162579,10000,10000,511.5690706903011,-511.5690706903011,0.0,5.999999999999943,0.0,0.0,open,open,open,open,False,False,ok,False,0.0004166666666666,4.166666666666667,0.0022,-18.000000000000057,-0.0018000000000000056,16.0,5.999999999999999,24.0,-18.000000000000057,0.0,ok,0.0024,explicit
FRC1_BTCUSDT_2025-01-22 00:00:00+00:00,BTCUSDT,funding,2025-01-22 00:00:00+00:00,2025-01-22 00:01:00+00:00,2025-01-24 00:00:00+00:00,2025-01-24 00:01:00+00:00,6,5e-05,0.5,0.0001,1.0,4.760400000000001,0.0942378280065401,0.0942378280065401,10000,10000,-217.08626059586635,217.08626059586635,0.0,4.760400000000004,0.0,0.0,open,open,open,open,False,False,ok,False,0.0004166666666666,4.166666666666667,0.0022,-19.239599999999996,-0.0019239599999999995,16.0,5.999999999999999,24.0,-19.239599999999996,0.0,ok,0.0024,explicit
FRC1_BTCUSDT_2025-01-24 08:00:00+00:00,BTCUSDT,funding,2025-01-24 08:00:00+00:00,2025-01-24 08:01:00+00:00,2025-01-26 08:00:00+00:00,2025-01-26 08:01:00+00:00,6,5e-05,0.5,7.537e-05,0.7537,4.9882,0.0951504661897091,0.0951504661897091,10000,10000,-12.341015464804991,12.341015464804991,0.0,4.9882,0.0,0.0,open,open,open,open,False,False,ok,False,0.0004166666666666,4.166666666666667,0.0022,-19.0118,-0.0019011800000000001,16.0,5.999999999999999,24.0,-19.0118,0.0,ok,0.0024,explicit
FRC1_BTCUSDT_2025-01-26 08:00:00+00:00,BTCUSDT,funding,2025-01-26 08:00:00+00:00,2025-01-26 08:01:00+00:00,2025-01-27 08:00:00+00:00,2025-01-27 08:01:00+00:00,3,5e-05,0.5,0.0001,1.0,2.1239,0.0952680366210332,0.0952680366210332,10000,10000,-568.3119456591114,568.3119456591114,0.0,2.1239000000000487,0.0,0.0,open,open,open,open,False,False,ok,False,0.0008333333333333,8.333333333333334,0.0022,-20.87609999999995,-0.002087609999999995,16.0,5.999999999999999,23.0,-20.87609999999995,0.0,ok,0.0023,explicit
FRC1_BTCUSDT_2025-01-28 00:00:00+00:00,BTCUSDT,funding,2025-01-28 00:00:00+00:00,2025-01-28 00:01:00+00:00,2025-01-28 08:00:00+00:00,2025-01-28 08:01:00+00:00,1,5e-05,0.5,0.0001,1.0,0.3714,0.0980211490431175,0.0980211490431175,10000,10000,68.0560837806368,-68.0560837806368,0.0,0.3713999999999942,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-21.961933333333338,-0.002196193333333334,16.0,5.999999999999999,22.333333333333332,-21.961933333333338,0.0,ok,0.0022333333333333333,explicit
FRC1_BTCUSDT_2025-01-28 16:00:00+00:00,BTCUSDT,funding,2025-01-28 16:00:00+00:00,2025-01-28 16:01:00+00:00,2025-01-30 16:00:00+00:00,2025-01-30 16:01:00+00:00,6,5e-05,0.5,9.848e-05,0.9848,5.703799999999999,0.0972424945811619,0.0972424945811619,10000,10000,271.3649053781912,-271.3649053781912,0.0,5.703800000000001,0.0,0.0,open,open,open,open,False,False,ok,False,0.0004166666666666,4.166666666666667,0.0022,-18.2962,-0.00182962,16.0,5.999999999999999,24.0,-18.2962,0.0,ok,0.0024,explicit
FRC1_BTCUSDT_2025-01-30 16:00:00+00:00,BTCUSDT,funding,2025-01-30 16:00:00+00:00,2025-01-30 16:01:00+00:00,2025-01-31 00:00:00+00:00,2025-01-31 00:01:00+00:00,1,5e-05,0.5,9.499e-05,0.9499,0.1225,0.0946733910020515,0.0946733910020515,10000,10000,-85.62261482225627,85.62261482225627,0.0,0.1225000000000022,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.21083333333333,-0.002221083333333333,16.0,5.999999999999999,22.333333333333332,-22.21083333333333,0.0,ok,0.0022333333333333333,explicit
FRC1_BTCUSDT_2025-01-31 08:00:00+00:00,BTCUSDT,funding,2025-01-31 08:00:00+00:00,2025-01-31 08:01:00+00:00,2025-02-02 08:00:00+00:00,2025-02-02 08:01:00+00:00,6,5e-05,0.5,0.0001,1.0,3.8639,0.09597619790292,0.09597619790292,10000,10000,-444.61933440506806,444.61933440506806,0.0,3.863900000000001,0.0,0.0,open,open,open,open,False,False,ok,False,0.0004166666666666,4.166666666666667,0.0022,-20.1361,-0.00201361,16.0,5.999999999999999,24.0,-20.1361,0.0,ok,0.0024,explicit
FRC1_BTCUSDT_2025-02-03 00:00:00+00:00,BTCUSDT,funding,2025-02-03 00:00:00+00:00,2025-02-03 00:01:00+00:00,2025-02-04 00:00:00+00:00,2025-02-04 00:01:00+00:00,3,5e-05,0.5,0.0001,1.0,1.7456999999999998,0.1023541453428864,0.1023541453428864,10000,10000,381.2180143295804,-381.2180143295804,0.0,1.7456999999999994,0.0,0.0,open,open,open,open,False,False,ok,False,0.0008333333333333,8.333333333333334,0.0022,-21.2543,-0.00212543,16.0,5.999999999999999,23.0,-21.2543,0.0,ok,0.0023,explicit
FRC1_BTCUSDT_2025-02-04 08:00:00.001000+00:00,BTCUSDT,funding,2025-02-04 08:00:00.001000+00:00,2025-02-04 08:01:00+00:00,2025-02-05 00:00:00.001000+00:00,2025-02-05 00:01:00+00:00,2,5e-05,0.5,6.8e-05,0.68,0.3677,0.1017283649199906,0.1017283649199906,10000,10000,-49.20601011179917,49.20601011179917,0.0,0.3676999999999992,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-22.29896666666667,-0.002229896666666667,16.0,5.999999999999999,22.666666666666668,-22.29896666666667,0.0,ok,0.002266666666666667,explicit
FRC1_BTCUSDT_2025-02-06 16:00:00+00:00,BTCUSDT,funding,2025-02-06 16:00:00+00:00,2025-02-06 16:01:00+00:00,2025-02-08 00:00:00+00:00,2025-02-08 00:01:00+00:00,4,5e-05,0.5,5.903e-05,0.5903,1.6038999999999994,0.1028402417979765,0.1028402417979765,10000,10000,-94.46904611562032,94.46904611562032,0.0,1.603899999999996,0.0,0.0,open,open,open,open,False,False,ok,False,0.000625,6.25,0.0022,-21.729433333333336,-0.0021729433333333337,16.0,5.999999999999999,23.333333333333332,-21.729433333333336,0.0,ok,0.002333333333333333,explicit
FRC1_BTCUSDT_2025-02-09 08:00:00+00:00,BTCUSDT,funding,2025-02-09 08:00:00+00:00,2025-02-09 08:01:00+00:00,2025-02-09 16:00:00+00:00,2025-02-09 16:01:00+00:00,1,5e-05,0.5,9.6e-05,0.96,0.2839,0.1029194120419828,0.1029194120419828,10000,10000,-72.85665178451909,72.85665178451909,0.0,0.2839000000000027,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.04943333333333,-0.0022049433333333327,16.0,5.999999999999999,22.333333333333332,-22.04943333333333,0.0,ok,0.0022333333333333333,explicit
FRC1_BTCUSDT_2025-02-10 08:00:00+00:00,BTCUSDT,funding,2025-02-10 08:00:00+00:00,2025-02-10 08:01:00+00:00,2025-02-11 16:00:00+00:00,2025-02-11 16:01:00+00:00,4,5e-05,0.5,9.176e-05,0.9176,1.6319,0.1026397928318421,0.1026397928318421,10000,10000,-55.92842311407168,55.92842311407168,0.0,1.6319000000000017,0.0,0.0,open,open,open,open,False,False,ok,False,0.000625,6.25,0.0022,-21.70143333333333,-0.002170143333333333,16.0,5.999999999999999,23.333333333333332,-21.70143333333333,0.0,ok,0.002333333333333333,explicit
FRC1_BTCUSDT_2025-02-13 00:00:00.001000+00:00,BTCUSDT,funding,2025-02-13 00:00:00.001000+00:00,2025-02-13 00:01:00+00:00,2025-02-13 16:00:00.001000+00:00,2025-02-13 16:01:00+00:00,2,5e-05,0.5,0.0001,1.0,0.4921999999999999,0.1023101634916412,0.1023101634916412,10000,10000,-193.35597798285224,193.35597798285224,0.0,0.4921999999999968,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-22.17446666666667,-0.0022174466666666673,16.0,5.999999999999999,22.666666666666668,-22.17446666666667,0.0,ok,0.002266666666666667,explicit
FRC1_BTCUSDT_2025-02-14 08:00:00.001000+00:00,BTCUSDT,funding,2025-02-14 08:00:00.001000+00:00,2025-02-14 08:01:00+00:00,2025-02-15 00:00:00+00:00,2025-02-15 00:01:00+00:00,2,5e-05,0.5,5.51e-05,0.5509999999999999,0.7148,0.1031621254699034,0.1031621254699034,10000,10000,50.16774161601437,-50.16774161601437,0.0,0.7147999999999968,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-21.95186666666667,-0.002195186666666667,16.0,5.999999999999999,22.666666666666668,-21.95186666666667,0.0,ok,0.002266666666666667,explicit
FRC1_BTCUSDT_2025-02-17 00:00:00+00:00,BTCUSDT,funding,2025-02-17 00:00:00+00:00,2025-02-17 00:01:00+00:00,2025-02-17 16:00:00+00:00,2025-02-17 16:01:00+00:00,2,5e-05,0.5,6.239e-05,0.6239,0.8405999999999999,0.1041366189130844,0.1041366189130844,10000,10000,-36.895604080906125,36.895604080906125,0.0,0.840600000000002,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-21.826066666666666,-0.0021826066666666664,16.0,5.999999999999999,22.666666666666668,-21.826066666666666,0.0,ok,0.002266666666666667,explicit
FRC1_BTCUSDT_2025-02-18 00:00:00+00:00,BTCUSDT,funding,2025-02-18 00:00:00+00:00,2025-02-18 00:01:00+00:00,2025-02-20 00:00:00+00:00,2025-02-20 00:01:00+00:00,6,5e-05,0.5,9.488e-05,0.9488,4.6166,0.1044109447728748,0.1044109447728748,10000,10000,81.91038617432035,-81.91038617432035,0.0,4.616600000000005,0.0,0.0,open,open,open,open,False,False,ok,False,0.0004166666666666,4.166666666666667,0.0022,-19.383399999999995,-0.0019383399999999996,16.0,5.999999999999999,24.0,-19.383399999999995,0.0,ok,0.0024,explicit
FRC1_BTCUSDT_2025-02-20 16:00:00+00:00,BTCUSDT,funding,2025-02-20 16:00:00+00:00,2025-02-20 16:01:00+00:00,2025-02-21 00:00:00.001000+00:00,2025-02-21 00:01:00+00:00,1,5e-05,0.5,7.346e-05,0.7346,0.0123,0.1031390365782593,0.1031390365782593,10000,10000,142.69285710602176,-142.69285710602176,0.0,0.0123000000000104,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.32103333333332,-0.0022321033333333323,16.0,5.999999999999999,22.333333333333332,-22.32103333333332,0.0,ok,0.0022333333333333333,explicit
FRC1_BTCUSDT_2025-02-22 00:00:00+00:00,BTCUSDT,funding,2025-02-22 00:00:00+00:00,2025-02-22 00:01:00+00:00,2025-02-22 16:00:00+00:00,2025-02-22 16:01:00+00:00,2,5e-05,0.5,0.0001,1.0,0.8784,0.1040278544983204,0.1040278544983204,10000,10000,55.64449937115101,-55.64449937115101,0.0,0.8783999999999992,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-21.78826666666667,-0.0021788266666666668,16.0,5.999999999999999,22.666666666666668,-21.78826666666667,0.0,ok,0.002266666666666667,explicit
FRC1_BTCUSDT_2025-02-24 08:00:00+00:00,BTCUSDT,funding,2025-02-24 08:00:00+00:00,2025-02-24 08:01:00+00:00,2025-02-24 16:00:00+00:00,2025-02-24 16:01:00+00:00,1,5e-05,0.5,6.881e-05,0.6881,0.205,0.1043297906414091,0.1043297906414091,10000,10000,-170.69397046840857,170.69397046840857,0.0,0.2050000000000125,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.12833333333332,-0.002212833333333332,16.0,5.999999999999999,22.333333333333332,-22.12833333333332,0.0,ok,0.0022333333333333333,explicit
FRC1_BTCUSDT_2025-02-25 00:00:00+00:00,BTCUSDT,funding,2025-02-25 00:00:00+00:00,2025-02-25 00:01:00+00:00,2025-02-25 16:00:00+00:00,2025-02-25 16:01:00+00:00,2,5e-05,0.5,0.0001,1.0,0.6629999999999999,0.1089800664560445,0.1089800664560445,10000,10000,-495.0964419098103,495.0964419098103,0.0,0.6630000000000109,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-22.003666666666657,-0.0022003666666666655,16.0,5.999999999999999,22.666666666666668,-22.003666666666657,0.0,ok,0.002266666666666667,explicit
FRC1_BTCUSDT_2025-02-26 08:00:00+00:00,BTCUSDT,funding,2025-02-26 08:00:00+00:00,2025-02-26 08:01:00+00:00,2025-02-27 08:00:00+00:00,2025-02-27 08:01:00+00:00,3,5e-05,0.5,6.005e-05,0.6005,1.8688,0.1128520419448469,0.1128520419448469,10000,10000,-263.0129689566609,263.0129689566609,0.0,1.8688000000000216,0.0,0.0,open,open,open,open,False,False,ok,False,0.0008333333333333,8.333333333333334,0.0022,-21.13119999999998,-0.002113119999999998,16.0,5.999999999999999,23.0,-21.13119999999998,0.0,ok,0.0023,explicit
FRC1_BTCUSDT_2025-02-27 16:00:00+00:00,BTCUSDT,funding,2025-02-27 16:00:00+00:00,2025-02-27 16:01:00+00:00,2025-02-28 16:00:00+00:00,2025-02-28 16:01:00+00:00,3,5e-05,0.5,9.433e-05,0.9433,1.8592,0.1168149242747253,0.1168149242747253,10000,10000,-199.22785335054408,199.22785335054408,0.0,1.859199999999987,0.0,0.0,open,open,open,open,False,False,ok,False,0.0008333333333333,8.333333333333334,0.0022,-21.140800000000013,-0.0021140800000000013,16.0,5.999999999999999,23.0,-21.140800000000013,0.0,ok,0.0023,explicit
FRC1_BTCUSDT_2025-03-03 16:00:00+00:00,BTCUSDT,funding,2025-03-03 16:00:00+00:00,2025-03-03 16:01:00+00:00,2025-03-04 00:00:00.001000+00:00,2025-03-04 00:01:00+00:00,1,5e-05,0.5,5.272e-05,0.5272,-0.1525999999999999,0.1109322636504923,0.1109322636504923,10000,10000,-449.74158329182745,449.74158329182745,0.0,-0.1526000000000067,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.48593333333334,-0.0022485933333333337,16.0,5.999999999999999,22.333333333333332,-22.48593333333334,0.0,ok,0.0022333333333333333,explicit
FRC1_BTCUSDT_2025-03-05 16:00:00+00:00,BTCUSDT,funding,2025-03-05 16:00:00+00:00,2025-03-05 16:01:00+00:00,2025-03-06 00:00:00+00:00,2025-03-06 00:01:00+00:00,1,5e-05,0.5,5.028e-05,0.5028,0.3537999999999999,0.1133017372555373,0.1133017372555373,10000,10000,268.1625517364061,-268.1625517364061,0.0,0.3537999999999783,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-21.979533333333354,-0.002197953333333335,16.0,5.999999999999999,22.333333333333332,-21.979533333333354,0.0,ok,0.0022333333333333333,explicit
FRC1_BTCUSDT_2025-03-06 08:00:00.001000+00:00,BTCUSDT,funding,2025-03-06 08:00:00.001000+00:00,2025-03-06 08:01:00+00:00,2025-03-07 00:00:00+00:00,2025-03-07 00:01:00+00:00,2,5e-05,0.5,6.413e-05,0.6413,0.6205999999999999,0.1094393640259677,0.1094393640259677,10000,10000,-167.28901185009497,167.28901185009497,0.0,0.620599999999996,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-22.046066666666672,-0.002204606666666667,16.0,5.999999999999999,22.666666666666668,-22.046066666666672,0.0,ok,0.002266666666666667,explicit
FRC1_BTCUSDT_2025-03-08 00:00:00+00:00,BTCUSDT,funding,2025-03-08 00:00:00+00:00,2025-03-08 00:01:00+00:00,2025-03-08 08:00:00.001000+00:00,2025-03-08 08:01:00+00:00,1,5e-05,0.5,5.328e-05,0.5327999999999999,0.0373,0.1153137861090707,0.1153137861090707,10000,10000,-62.649979993056775,62.649979993056775,0.0,0.0373000000000018,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.29603333333333,-0.002229603333333333,16.0,5.999999999999999,22.333333333333332,-22.29603333333333,0.0,ok,0.0022333333333333333,explicit
FRC1_BTCUSDT_2025-03-09 16:00:00+00:00,BTCUSDT,funding,2025-03-09 16:00:00+00:00,2025-03-09 16:01:00+00:00,2025-03-10 00:00:00+00:00,2025-03-10 00:01:00+00:00,1,5e-05,0.5,0.0001,1.0,0.3952,0.1205496097809131,0.1205496097809131,10000,10000,-257.6386260237672,257.6386260237672,0.0,0.3951999999999884,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-21.938133333333344,-0.002193813333333334,16.0,5.999999999999999,22.333333333333332,-21.938133333333344,0.0,ok,0.0022333333333333333,explicit
FRC1_BTCUSDT_2025-03-11 16:00:00.001000+00:00,BTCUSDT,funding,2025-03-11 16:00:00.001000+00:00,2025-03-11 16:01:00+00:00,2025-03-12 00:00:00+00:00,2025-03-12 00:01:00+00:00,1,5e-05,0.5,8.746e-05,0.8746,0.0576,0.1232734019144359,0.1232734019144359,10000,10000,224.23431808235895,-224.23431808235895,0.0,0.0576000000000078,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.275733333333324,-0.0022275733333333323,16.0,5.999999999999999,22.333333333333332,-22.275733333333324,0.0,ok,0.0022333333333333333,explicit
FRC1_BTCUSDT_2025-03-12 08:00:00+00:00,BTCUSDT,funding,2025-03-12 08:00:00+00:00,2025-03-12 08:01:00+00:00,2025-03-13 00:00:00+00:00,2025-03-13 00:01:00+00:00,2,5e-05,0.5,5.815e-05,0.5815,0.4443,0.1211914084986687,0.1211914084986687,10000,10000,132.88637941879023,-132.88637941879023,0.0,0.4442999999999983,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-22.22236666666667,-0.002222236666666667,16.0,5.999999999999999,22.666666666666668,-22.22236666666667,0.0,ok,0.002266666666666667,explicit
FRC1_BTCUSDT_2025-03-14 00:00:00+00:00,BTCUSDT,funding,2025-03-14 00:00:00+00:00,2025-03-14 00:01:00+00:00,2025-03-14 16:00:00+00:00,2025-03-14 16:01:00+00:00,2,5e-05,0.5,5.386e-05,0.5386000000000001,0.5688,0.1234190025769887,0.1234190025769887,10000,10000,464.59849330081585,-464.59849330081585,0.0,0.5688000000000102,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-22.097866666666658,-0.002209786666666666,16.0,5.999999999999999,22.666666666666668,-22.097866666666658,0.0,ok,0.002266666666666667,explicit
FRC1_BTCUSDT_2025-03-17 08:00:00+00:00,BTCUSDT,funding,2025-03-17 08:00:00+00:00,2025-03-17 08:01:00+00:00,2025-03-17 16:00:00+00:00,2025-03-17 16:01:00+00:00,1,5e-05,0.5,8.474e-05,0.8474,0.0859,0.1196961155019636,0.1196961155019636,10000,10000,-7.217675764767013,7.217675764767013,0.0,0.0858999999999996,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.247433333333333,-0.0022247433333333335,16.0,5.999999999999999,22.333333333333332,-22.247433333333333,0.0,ok,0.0022333333333333333,explicit
FRC1_BTCUSDT_2025-03-19 08:00:00+00:00,BTCUSDT,funding,2025-03-19 08:00:00+00:00,2025-03-19 08:01:00+00:00,2025-03-20 00:00:00+00:00,2025-03-20 00:01:00+00:00,2,5e-05,0.5,5.961e-05,0.5961,0.6968,0.120152016331062,0.120152016331062,10000,10000,437.7258106956929,-437.7258106956929,0.0,0.6967999999999961,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-21.96986666666667,-0.0021969866666666673,16.0,5.999999999999999,22.666666666666668,-21.96986666666667,0.0,ok,0.002266666666666667,explicit
FRC1_BTCUSDT_2025-03-21 08:00:00+00:00,BTCUSDT,funding,2025-03-21 08:00:00+00:00,2025-03-21 08:01:00+00:00,2025-03-21 16:00:00+00:00,2025-03-21 16:01:00+00:00,1,5e-05,0.5,5.324e-05,0.5324,0.2517999999999999,0.1192361256844153,0.1192361256844153,10000,10000,-41.756491214681915,41.756491214681915,0.0,0.2518000000000029,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.08153333333333,-0.0022081533333333327,16.0,5.999999999999999,22.333333333333332,-22.08153333333333,0.0,ok,0.0022333333333333333,explicit
FRC1_BTCUSDT_2025-03-22 16:00:00+00:00,BTCUSDT,funding,2025-03-22 16:00:00+00:00,2025-03-22 16:01:00+00:00,2025-03-23 00:00:00+00:00,2025-03-23 00:01:00+00:00,1,5e-05,0.5,5.092e-05,0.5092,0.2099,0.1189881249851264,0.1189881249851264,10000,10000,-32.29337712096263,32.29337712096263,0.0,0.2098999999999975,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.123433333333335,-0.0022123433333333335,16.0,5.999999999999999,22.333333333333332,-22.123433333333335,0.0,ok,0.0022333333333333333,explicit
FRC1_BTCUSDT_2025-03-24 08:00:00+00:00,BTCUSDT,funding,2025-03-24 08:00:00+00:00,2025-03-24 08:01:00+00:00,2025-03-24 16:00:00+00:00,2025-03-24 16:01:00+00:00,1,5e-05,0.5,5.512e-05,0.5512,-0.3422,0.1151059262286118,0.1151059262286118,10000,10000,167.3755273290252,-167.3755273290252,0.0,-0.3421999999999912,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.675533333333323,-0.002267553333333332,16.0,5.999999999999999,22.333333333333332,-22.675533333333323,0.0,ok,0.0022333333333333333,explicit
FRC1_BTCUSDT_2025-03-27 08:00:00.001000+00:00,BTCUSDT,funding,2025-03-27 08:00:00.001000+00:00,2025-03-27 08:01:00+00:00,2025-03-27 16:00:00.002000+00:00,2025-03-27 16:01:00+00:00,1,5e-05,0.5,5.512e-05,0.5512,-0.376,0.1144230219120086,0.1144230219120086,10000,10000,-51.99382115681608,51.99382115681608,0.0,-0.3759999999999976,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.70933333333333,-0.002270933333333333,16.0,5.999999999999999,22.333333333333332,-22.70933333333333,0.0,ok,0.0022333333333333333,explicit
FRC1_BTCUSDT_2025-03-28 16:00:00+00:00,BTCUSDT,funding,2025-03-28 16:00:00+00:00,2025-03-28 16:01:00+00:00,2025-03-29 16:00:00+00:00,2025-03-29 16:01:00+00:00,3,5e-05,0.5,8.118e-05,0.8118000000000001,1.6107999999999998,0.1189659008038526,0.1189659008038526,10000,10000,-188.90595388643683,188.90595388643683,0.0,1.6108000000000118,0.0,0.0,open,open,open,open,False,False,ok,False,0.0008333333333333,8.333333333333334,0.0022,-21.389199999999988,-0.002138919999999999,16.0,5.999999999999999,23.0,-21.389199999999988,0.0,ok,0.0023,explicit
FRC1_BTCUSDT_2025-03-31 08:00:00+00:00,BTCUSDT,funding,2025-03-31 08:00:00+00:00,2025-03-31 08:01:00+00:00,2025-03-31 16:00:00+00:00,2025-03-31 16:01:00+00:00,1,5e-05,0.5,6.02e-05,0.602,0.1845,0.121992875616064,0.121992875616064,10000,10000,187.93002488654665,-187.93002488654665,0.0,0.1845000000000141,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.148833333333318,-0.002214883333333332,16.0,5.999999999999999,22.333333333333332,-22.148833333333318,0.0,ok,0.0022333333333333333,explicit
