factor,horizon,group_type,group_value,event_count,sample_sufficient,q5_minus_q1,direction_consistency,monotonicity_violations,same_direction_as_full,candidate_status,status_note
close_location,4,year_group,2024,569,True,0.003790848762039112,0.75,1.0,True,candidate_for_validation,ok
close_location,4,year_group,2025,518,True,0.005557207785377687,1.0,0.0,True,candidate_for_validation,ok
close_location,4,year_group,2026,191,True,0.002869924568532762,1.0,0.0,True,candidate_for_validation,ok
close_location,4,quarter_group,2024Q1,197,True,-0.0018543446449405835,0.75,1.0,False,candidate_for_validation,ok
close_location,4,quarter_group,2024Q2,103,True,0.0046236327558599796,0.5,2.0,True,weak_candidate,ok
close_location,4,quarter_group,2024Q3,105,True,0.005808515261830318,1.0,0.0,True,candidate_for_validation,ok
close_location,4,quarter_group,2024Q4,164,True,0.007598937520742527,0.75,1.0,True,candidate_for_validation,ok
close_location,4,quarter_group,2025Q1,99,True,0.0050409418837108035,0.5,2.0,True,weak_candidate,ok
close_location,4,quarter_group,2025Q2,145,True,0.005862350498644805,0.75,1.0,True,candidate_for_validation,ok
close_location,4,quarter_group,2025Q3,169,True,0.004834677959870104,1.0,0.0,True,candidate_for_validation,ok
close_location,4,quarter_group,2025Q4,105,True,0.009436569205986773,0.75,1.0,True,candidate_for_validation,ok
close_location,4,quarter_group,2026Q1,106,True,0.0011883340910404565,0.5,2.0,True,weak_candidate,ok
close_location,4,quarter_group,2026Q2,85,True,0.005736928555954959,0.75,1.0,True,candidate_for_validation,ok
close_location,4,trend_regime,unavailable,1278,True,0.004024980920441507,1.0,0.0,True,candidate_for_validation,ok
close_location,4,volatility_regime,unavailable,1278,True,0.004024980920441507,1.0,0.0,True,candidate_for_validation,ok
close_location,8,year_group,2024,569,True,0.0040176901319906155,0.75,1.0,True,candidate_for_validation,ok
close_location,8,year_group,2025,518,True,0.004224660307358897,1.0,0.0,True,candidate_for_validation,ok
close_location,8,year_group,2026,191,True,0.00372599983484689,0.75,1.0,True,candidate_for_validation,ok
close_location,8,quarter_group,2024Q1,197,True,-0.0015744342239706892,0.75,1.0,False,candidate_for_validation,ok
close_location,8,quarter_group,2024Q2,103,True,0.005578155387525321,0.5,2.0,True,weak_candidate,ok
close_location,8,quarter_group,2024Q3,105,True,0.005776477135539679,1.0,0.0,True,candidate_for_validation,ok
close_location,8,quarter_group,2024Q4,164,True,0.0072021341817823875,0.75,1.0,True,candidate_for_validation,ok
close_location,8,quarter_group,2025Q1,99,True,0.001749369117423594,0.25,3.0,True,descriptive_only,ok
close_location,8,quarter_group,2025Q2,145,True,0.006555752786584796,0.75,1.0,True,candidate_for_validation,ok
close_location,8,quarter_group,2025Q3,169,True,0.0026386081784478092,0.75,1.0,True,candidate_for_validation,ok
close_location,8,quarter_group,2025Q4,105,True,0.007471401434368567,0.5,2.0,True,weak_candidate,ok
close_location,8,quarter_group,2026Q1,106,True,0.003327663951579086,0.5,2.0,True,weak_candidate,ok
close_location,8,quarter_group,2026Q2,85,True,0.004299353595637359,0.75,1.0,True,candidate_for_validation,ok
close_location,8,trend_regime,unavailable,1278,True,0.0037954047977149,1.0,0.0,True,candidate_for_validation,ok
close_location,8,volatility_regime,unavailable,1278,True,0.0037954047977149,1.0,0.0,True,candidate_for_validation,ok
close_location,16,year_group,2024,569,True,0.007110819281337213,0.75,1.0,True,candidate_for_validation,ok
close_location,16,year_group,2025,518,True,0.003958067166335734,1.0,0.0,True,candidate_for_validation,ok
close_location,16,year_group,2026,191,True,0.0026459211361256115,0.75,1.0,True,candidate_for_validation,ok
close_location,16,quarter_group,2024Q1,197,True,-0.003284918614303487,0.75,1.0,False,candidate_for_validation,ok
close_location,16,quarter_group,2024Q2,103,True,0.013941669854765911,0.5,2.0,True,weak_candidate,ok
close_location,16,quarter_group,2024Q3,105,True,0.01210729185012992,0.75,1.0,True,candidate_for_validation,ok
close_location,16,quarter_group,2024Q4,164,True,0.008807997859698428,0.75,1.0,True,candidate_for_validation,ok
close_location,16,quarter_group,2025Q1,99,True,-0.00047947589834936716,0.5,2.0,False,weak_candidate,ok
close_location,16,quarter_group,2025Q2,145,True,0.007718431633650288,0.75,1.0,True,candidate_for_validation,ok
close_location,16,quarter_group,2025Q3,169,True,0.0029675795803128313,0.5,2.0,True,weak_candidate,ok
close_location,16,quarter_group,2025Q4,105,True,0.005299094795704261,0.5,2.0,True,weak_candidate,ok
close_location,16,quarter_group,2026Q1,106,True,0.00021339714575243675,0.5,2.0,True,weak_candidate,ok
close_location,16,quarter_group,2026Q2,85,True,0.007330423397850264,0.5,2.0,True,weak_candidate,ok
close_location,16,trend_regime,unavailable,1278,True,0.004622932888350048,0.75,1.0,True,candidate_for_validation,ok
close_location,16,volatility_regime,unavailable,1278,True,0.004622932888350048,0.75,1.0,True,candidate_for_validation,ok
close_location,32,year_group,2024,569,True,0.01101331177185718,0.75,1.0,True,candidate_for_validation,ok
close_location,32,year_group,2025,518,True,0.007056118175749705,0.75,1.0,True,candidate_for_validation,ok
close_location,32,year_group,2026,191,True,0.003028383245797548,0.75,1.0,True,candidate_for_validation,ok
close_location,32,quarter_group,2024Q1,197,True,0.0005695355958966978,0.5,2.0,True,weak_candidate,ok
close_location,32,quarter_group,2024Q2,103,True,0.01845493831849751,0.5,2.0,True,weak_candidate,ok
close_location,32,quarter_group,2024Q3,105,True,0.015263097275134401,0.5,2.0,True,weak_candidate,ok
close_location,32,quarter_group,2024Q4,164,True,0.01402012523771012,0.75,1.0,True,candidate_for_validation,ok
close_location,32,quarter_group,2025Q1,99,True,0.0033733929758080314,0.75,1.0,True,candidate_for_validation,ok
close_location,32,quarter_group,2025Q2,145,True,0.0037836156416586495,0.75,1.0,True,candidate_for_validation,ok
close_location,32,quarter_group,2025Q3,169,True,0.012633755188729133,1.0,0.0,True,candidate_for_validation,ok
close_location,32,quarter_group,2025Q4,105,True,0.009213430654653859,1.0,0.0,True,candidate_for_validation,ok
close_location,32,quarter_group,2026Q1,106,True,0.00375419373975855,0.75,1.0,True,candidate_for_validation,ok
close_location,32,quarter_group,2026Q2,85,True,0.002996920439263578,0.5,2.0,True,weak_candidate,ok
close_location,32,trend_regime,unavailable,1278,True,0.00786963871623575,0.75,1.0,True,candidate_for_validation,ok
close_location,32,volatility_regime,unavailable,1278,True,0.00786963871623575,0.75,1.0,True,candidate_for_validation,ok
bars_after_breakout,1,year_group,2024,569,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,1,year_group,2025,518,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,1,year_group,2026,191,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,1,quarter_group,2024Q1,197,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,1,quarter_group,2024Q2,103,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,1,quarter_group,2024Q3,105,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,1,quarter_group,2024Q4,164,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,1,quarter_group,2025Q1,99,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,1,quarter_group,2025Q2,145,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,1,quarter_group,2025Q3,169,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,1,quarter_group,2025Q4,105,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,1,quarter_group,2026Q1,106,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,1,quarter_group,2026Q2,85,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,1,trend_regime,unavailable,1278,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,1,volatility_regime,unavailable,1278,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,4,year_group,2024,569,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,4,year_group,2025,518,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,4,year_group,2026,191,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,4,quarter_group,2024Q1,197,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,4,quarter_group,2024Q2,103,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,4,quarter_group,2024Q3,105,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,4,quarter_group,2024Q4,164,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,4,quarter_group,2025Q1,99,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,4,quarter_group,2025Q2,145,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,4,quarter_group,2025Q3,169,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,4,quarter_group,2025Q4,105,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,4,quarter_group,2026Q1,106,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,4,quarter_group,2026Q2,85,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,4,trend_regime,unavailable,1278,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,4,volatility_regime,unavailable,1278,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,8,year_group,2024,569,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,8,year_group,2025,518,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,8,year_group,2026,191,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,8,quarter_group,2024Q1,197,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,8,quarter_group,2024Q2,103,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,8,quarter_group,2024Q3,105,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,8,quarter_group,2024Q4,164,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,8,quarter_group,2025Q1,99,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,8,quarter_group,2025Q2,145,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,8,quarter_group,2025Q3,169,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,8,quarter_group,2025Q4,105,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,8,quarter_group,2026Q1,106,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,8,quarter_group,2026Q2,85,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,8,trend_regime,unavailable,1278,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,8,volatility_regime,unavailable,1278,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,16,year_group,2024,569,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,16,year_group,2025,518,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,16,year_group,2026,191,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,16,quarter_group,2024Q1,197,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,16,quarter_group,2024Q2,103,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,16,quarter_group,2024Q3,105,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,16,quarter_group,2024Q4,164,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,16,quarter_group,2025Q1,99,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,16,quarter_group,2025Q2,145,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,16,quarter_group,2025Q3,169,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,16,quarter_group,2025Q4,105,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,16,quarter_group,2026Q1,106,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,16,quarter_group,2026Q2,85,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,16,trend_regime,unavailable,1278,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,16,volatility_regime,unavailable,1278,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,32,year_group,2024,569,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,32,year_group,2025,518,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,32,year_group,2026,191,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,32,quarter_group,2024Q1,197,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,32,quarter_group,2024Q2,103,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,32,quarter_group,2024Q3,105,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,32,quarter_group,2024Q4,164,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,32,quarter_group,2025Q1,99,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,32,quarter_group,2025Q2,145,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,32,quarter_group,2025Q3,169,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,32,quarter_group,2025Q4,105,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,32,quarter_group,2026Q1,106,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,32,quarter_group,2026Q2,85,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,32,trend_regime,unavailable,1278,False,,,,False,invalid_or_sparse,invalid_or_sparse
bars_after_breakout,32,volatility_regime,unavailable,1278,False,,,,False,invalid_or_sparse,invalid_or_sparse
pullback_depth_atr,1,year_group,2024,569,True,0.0011308476722299843,1.0,0.0,True,candidate_for_validation,ok
pullback_depth_atr,1,year_group,2025,518,True,0.003745171503877975,0.75,1.0,True,candidate_for_validation,ok
pullback_depth_atr,1,year_group,2026,191,True,0.000987208032884485,0.75,1.0,True,candidate_for_validation,ok
pullback_depth_atr,1,quarter_group,2024Q1,197,True,-5.606519402253426e-05,0.5,2.0,False,weak_candidate,ok
pullback_depth_atr,1,quarter_group,2024Q2,103,True,-0.0031412943107276964,0.5,2.0,False,weak_candidate,ok
pullback_depth_atr,1,quarter_group,2024Q3,105,True,0.005087376995667457,1.0,0.0,True,candidate_for_validation,ok
pullback_depth_atr,1,quarter_group,2024Q4,164,True,0.0001834219783965422,0.25,3.0,True,descriptive_only,ok
pullback_depth_atr,1,quarter_group,2025Q1,99,True,0.0025963169577760733,0.5,2.0,True,weak_candidate,ok
pullback_depth_atr,1,quarter_group,2025Q2,145,True,0.004630745334498457,0.5,2.0,True,weak_candidate,ok
pullback_depth_atr,1,quarter_group,2025Q3,169,True,0.005206316065698487,0.5,2.0,True,weak_candidate,ok
pullback_depth_atr,1,quarter_group,2025Q4,105,True,0.0030525839999942968,1.0,0.0,True,candidate_for_validation,ok
pullback_depth_atr,1,quarter_group,2026Q1,106,True,0.0010494710424059518,0.5,2.0,True,weak_candidate,ok
pullback_depth_atr,1,quarter_group,2026Q2,85,True,0.0008641288485077411,0.5,2.0,True,weak_candidate,ok
pullback_depth_atr,1,trend_regime,unavailable,1278,True,0.0023030730923401877,0.75,1.0,True,candidate_for_validation,ok
pullback_depth_atr,1,volatility_regime,unavailable,1278,True,0.0023030730923401877,0.75,1.0,True,candidate_for_validation,ok
pullback_depth_atr,4,year_group,2024,569,True,0.0009703594270067221,0.75,1.0,True,candidate_for_validation,ok
pullback_depth_atr,4,year_group,2025,518,True,0.0017363569440352923,0.5,2.0,True,weak_candidate,ok
pullback_depth_atr,4,year_group,2026,191,True,0.0010518056411055682,0.75,1.0,True,candidate_for_validation,ok
pullback_depth_atr,4,quarter_group,2024Q1,197,True,-0.00047354558747858804,0.5,2.0,False,weak_candidate,ok
pullback_depth_atr,4,quarter_group,2024Q2,103,True,-0.005046557806745276,0.75,1.0,False,candidate_for_validation,ok
pullback_depth_atr,4,quarter_group,2024Q3,105,True,0.005704505269470312,0.75,1.0,True,candidate_for_validation,ok
pullback_depth_atr,4,quarter_group,2024Q4,164,True,-5.3438019317362216e-05,0.5,2.0,False,weak_candidate,ok
pullback_depth_atr,4,quarter_group,2025Q1,99,True,0.0013345167870562674,0.75,1.0,True,candidate_for_validation,ok
pullback_depth_atr,4,quarter_group,2025Q2,145,True,0.0023756940095152708,0.5,2.0,True,weak_candidate,ok
pullback_depth_atr,4,quarter_group,2025Q3,169,True,0.004858345925462297,1.0,0.0,True,candidate_for_validation,ok
pullback_depth_atr,4,quarter_group,2025Q4,105,True,-0.001136975576300151,0.75,1.0,False,candidate_for_validation,ok
pullback_depth_atr,4,quarter_group,2026Q1,106,True,0.00019331051469342365,0.75,1.0,True,candidate_for_validation,ok
pullback_depth_atr,4,quarter_group,2026Q2,85,True,0.001906702677782375,0.5,2.0,True,weak_candidate,ok
pullback_depth_atr,4,trend_regime,unavailable,1278,True,0.0015342820743600005,0.5,2.0,True,weak_candidate,ok
pullback_depth_atr,4,volatility_regime,unavailable,1278,True,0.0015342820743600005,0.5,2.0,True,weak_candidate,ok
pullback_depth_atr,8,year_group,2024,569,True,0.0005249756065231282,0.75,1.0,True,candidate_for_validation,ok
pullback_depth_atr,8,year_group,2025,518,True,0.0015558124030385255,0.5,2.0,True,weak_candidate,ok
pullback_depth_atr,8,year_group,2026,191,True,0.003965044052666176,0.75,1.0,True,candidate_for_validation,ok
pullback_depth_atr,8,quarter_group,2024Q1,197,True,-0.0007275012673865597,0.5,2.0,False,weak_candidate,ok
pullback_depth_atr,8,quarter_group,2024Q2,103,True,-0.007354508957764719,0.5,2.0,False,weak_candidate,ok
pullback_depth_atr,8,quarter_group,2024Q3,105,True,0.004013858776039838,0.5,2.0,True,weak_candidate,ok
pullback_depth_atr,8,quarter_group,2024Q4,164,True,-0.00031027415560304014,0.5,2.0,False,weak_candidate,ok
pullback_depth_atr,8,quarter_group,2025Q1,99,True,0.0033414279140956795,0.75,1.0,True,candidate_for_validation,ok
pullback_depth_atr,8,quarter_group,2025Q2,145,True,0.005140695158682548,0.5,2.0,True,weak_candidate,ok
pullback_depth_atr,8,quarter_group,2025Q3,169,True,0.0038508420367546915,0.75,1.0,True,candidate_for_validation,ok
pullback_depth_atr,8,quarter_group,2025Q4,105,True,-0.003945912005361858,0.75,1.0,False,candidate_for_validation,ok
pullback_depth_atr,8,quarter_group,2026Q1,106,True,0.003123947910498058,0.75,1.0,True,candidate_for_validation,ok
pullback_depth_atr,8,quarter_group,2026Q2,85,True,0.005052300520900523,0.5,2.0,True,weak_candidate,ok
pullback_depth_atr,8,trend_regime,unavailable,1278,True,0.0019291330513576625,0.5,2.0,True,weak_candidate,ok
pullback_depth_atr,8,volatility_regime,unavailable,1278,True,0.0019291330513576625,0.5,2.0,True,weak_candidate,ok
pullback_depth_atr,16,year_group,2024,569,True,0.002136130594039481,0.75,1.0,True,candidate_for_validation,ok
pullback_depth_atr,16,year_group,2025,518,True,0.0007625302255753552,0.75,1.0,True,candidate_for_validation,ok
pullback_depth_atr,16,year_group,2026,191,True,-0.002282892113457958,0.5,2.0,False,weak_candidate,ok
pullback_depth_atr,16,quarter_group,2024Q1,197,True,0.002840149610411441,0.5,2.0,True,weak_candidate,ok
pullback_depth_atr,16,quarter_group,2024Q2,103,True,-0.00979461833048402,0.5,2.0,False,weak_candidate,ok
pullback_depth_atr,16,quarter_group,2024Q3,105,True,0.00600069104291138,0.5,2.0,True,weak_candidate,ok
pullback_depth_atr,16,quarter_group,2024Q4,164,True,-0.0011412192808913013,0.5,2.0,False,weak_candidate,ok
pullback_depth_atr,16,quarter_group,2025Q1,99,True,-0.0016115243344583035,0.5,2.0,False,weak_candidate,ok
pullback_depth_atr,16,quarter_group,2025Q2,145,True,0.001982292072804686,0.5,2.0,True,weak_candidate,ok
pullback_depth_atr,16,quarter_group,2025Q3,169,True,0.006973540533327213,0.75,1.0,True,candidate_for_validation,ok
pullback_depth_atr,16,quarter_group,2025Q4,105,True,-0.003410422487710084,0.5,2.0,False,weak_candidate,ok
pullback_depth_atr,16,quarter_group,2026Q1,106,True,-0.0015441868412638974,0.5,2.0,False,weak_candidate,ok
pullback_depth_atr,16,quarter_group,2026Q2,85,True,0.0013605207609912132,0.5,2.0,True,weak_candidate,ok
pullback_depth_atr,16,trend_regime,unavailable,1278,True,0.002142686360906732,0.75,1.0,True,candidate_for_validation,ok
pullback_depth_atr,16,volatility_regime,unavailable,1278,True,0.002142686360906732,0.75,1.0,True,candidate_for_validation,ok
pullback_depth_atr,32,year_group,2024,569,True,0.002681153552962906,0.5,2.0,True,weak_candidate,ok
pullback_depth_atr,32,year_group,2025,518,True,0.0037801072068459245,0.5,2.0,True,weak_candidate,ok
pullback_depth_atr,32,year_group,2026,191,True,6.081859642678017e-06,0.25,3.0,True,descriptive_only,ok
pullback_depth_atr,32,quarter_group,2024Q1,197,True,0.0013221079957650879,0.5,2.0,True,weak_candidate,ok
pullback_depth_atr,32,quarter_group,2024Q2,103,True,-0.011161501456567226,0.75,1.0,False,candidate_for_validation,ok
pullback_depth_atr,32,quarter_group,2024Q3,105,True,0.007205753751996544,0.75,1.0,True,candidate_for_validation,ok
pullback_depth_atr,32,quarter_group,2024Q4,164,True,0.002442844705845902,0.5,2.0,True,weak_candidate,ok
pullback_depth_atr,32,quarter_group,2025Q1,99,True,0.005459667496825332,0.75,1.0,True,candidate_for_validation,ok
pullback_depth_atr,32,quarter_group,2025Q2,145,True,0.00211015032381033,0.5,2.0,True,weak_candidate,ok
pullback_depth_atr,32,quarter_group,2025Q3,169,True,0.011957609253423082,0.75,1.0,True,candidate_for_validation,ok
pullback_depth_atr,32,quarter_group,2025Q4,105,True,-0.0005311713050778541,0.5,2.0,False,weak_candidate,ok
pullback_depth_atr,32,quarter_group,2026Q1,106,True,0.0034370487437884074,0.25,3.0,True,descriptive_only,ok
pullback_depth_atr,32,quarter_group,2026Q2,85,True,-0.0018279864769380357,0.5,2.0,False,weak_candidate,ok
pullback_depth_atr,32,trend_regime,unavailable,1278,True,0.003781038388881444,0.75,1.0,True,candidate_for_validation,ok
pullback_depth_atr,32,volatility_regime,unavailable,1278,True,0.003781038388881444,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,1,year_group,2024,569,True,0.006518929427168002,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,1,year_group,2025,518,True,0.008129581229246875,1.0,0.0,True,candidate_for_validation,ok
inside_bar_compression,1,year_group,2026,191,True,0.005438938079481773,0.5,2.0,True,weak_candidate,ok
inside_bar_compression,1,quarter_group,2024Q1,197,True,0.006997775193415682,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,1,quarter_group,2024Q2,103,True,0.0093740449860833,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,1,quarter_group,2024Q3,105,True,0.005675134319763726,1.0,0.0,True,candidate_for_validation,ok
inside_bar_compression,1,quarter_group,2024Q4,164,True,0.005961035116596265,1.0,0.0,True,candidate_for_validation,ok
inside_bar_compression,1,quarter_group,2025Q1,99,True,0.009033869089888935,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,1,quarter_group,2025Q2,145,True,0.006098280720725957,1.0,0.0,True,candidate_for_validation,ok
inside_bar_compression,1,quarter_group,2025Q3,169,True,0.009924640860934301,1.0,0.0,True,candidate_for_validation,ok
inside_bar_compression,1,quarter_group,2025Q4,105,True,0.005335982287048383,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,1,quarter_group,2026Q1,106,True,0.0056923553098510195,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,1,quarter_group,2026Q2,85,True,0.005970278323571194,0.5,2.0,True,weak_candidate,ok
inside_bar_compression,1,trend_regime,unavailable,1278,True,0.007041872061801811,1.0,0.0,True,candidate_for_validation,ok
inside_bar_compression,1,volatility_regime,unavailable,1278,True,0.007041872061801811,1.0,0.0,True,candidate_for_validation,ok
inside_bar_compression,4,year_group,2024,569,True,0.007068687462128594,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,4,year_group,2025,518,True,0.008681757427284317,0.5,2.0,True,weak_candidate,ok
inside_bar_compression,4,year_group,2026,191,True,0.0058959125500688235,0.5,2.0,True,weak_candidate,ok
inside_bar_compression,4,quarter_group,2024Q1,197,True,0.006638119614743168,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,4,quarter_group,2024Q2,103,True,0.009052359720344544,0.5,2.0,True,weak_candidate,ok
inside_bar_compression,4,quarter_group,2024Q3,105,True,0.003652471863525934,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,4,quarter_group,2024Q4,164,True,0.008489251983939057,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,4,quarter_group,2025Q1,99,True,0.012914444450419131,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,4,quarter_group,2025Q2,145,True,0.004749335261624887,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,4,quarter_group,2025Q3,169,True,0.01126140379304877,1.0,0.0,True,candidate_for_validation,ok
inside_bar_compression,4,quarter_group,2025Q4,105,True,0.004818662151891972,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,4,quarter_group,2026Q1,106,True,0.005901186413864055,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,4,quarter_group,2026Q2,85,True,0.0067744082752625775,0.5,2.0,True,weak_candidate,ok
inside_bar_compression,4,trend_regime,unavailable,1278,True,0.007501741227049744,1.0,0.0,True,candidate_for_validation,ok
inside_bar_compression,4,volatility_regime,unavailable,1278,True,0.007501741227049744,1.0,0.0,True,candidate_for_validation,ok
inside_bar_compression,8,year_group,2024,569,True,0.006562806197562009,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,8,year_group,2025,518,True,0.009572793475106658,0.5,2.0,True,weak_candidate,ok
inside_bar_compression,8,year_group,2026,191,True,0.007925013552152466,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,8,quarter_group,2024Q1,197,True,0.006177796134861882,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,8,quarter_group,2024Q2,103,True,0.009968998598700228,0.5,2.0,True,weak_candidate,ok
inside_bar_compression,8,quarter_group,2024Q3,105,True,0.0015601863230540443,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,8,quarter_group,2024Q4,164,True,0.006765903919624642,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,8,quarter_group,2025Q1,99,True,0.00990863018407313,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,8,quarter_group,2025Q2,145,True,0.006270831331080654,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,8,quarter_group,2025Q3,169,True,0.013519149909493081,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,8,quarter_group,2025Q4,105,True,0.005227449273622673,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,8,quarter_group,2026Q1,106,True,0.00691507565807698,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,8,quarter_group,2026Q2,85,True,0.008473398696504202,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,8,trend_regime,unavailable,1278,True,0.007636394663729187,1.0,0.0,True,candidate_for_validation,ok
inside_bar_compression,8,volatility_regime,unavailable,1278,True,0.007636394663729187,1.0,0.0,True,candidate_for_validation,ok
inside_bar_compression,16,year_group,2024,569,True,0.007681386803985238,0.75,1.0,True,candidate_for_validation,ok
